# tcc (code)	=	1.00000e+01
# vwind_asymp (code)	=	1.48614e+00
# (1)time (code)		(2)g_dist_lab (code)	(3)v_cloud (code)		(4)trc/trc0		(5)M(rho>rho_cl/3.3)/M0		(6)M(T<3.3*T_cl)/M0 [T(r)<T_w(r)/1.2]		(7)M(T<3.3*T_cl)/M0 [T(r)<T_w(r)/5.0]		(8)M(T<3.3*T_cl)/M0 [T(r)<T_w(r)/10.0]		(9)M(T<3.3*T_cl)/M0 [T(r)<T_w(r)/15.0]		(10)M(T<3.3*T_cl)/M0 [T(r)<T_w(r)/20.0]		(11)M(T<3.3*T_cl)/M0 [T(r)<T_w(r)/32.3]		(12)M (rho(r)>=1.2 rho_w(r))/M0		(13)M (rho(r)>=5.0 rho_w(r))/M0		(14)M (rho(r)>=10.0 rho_w(r))/M0		(15)M (rho(r)>=15.0 rho_w(r))/M0		(16)M (rho(r)>=20.0 rho_w(r))/M0		(17)M (rho(r)>=32.3 rho_w(r))/M0		(18)M (T<6.0e+04 K)		(19)dt (code)		(20)cloud spread (code)
0.000000e+00		2.826840e+02		1.732042e-07		1.000000e+00		1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00			1.000000e+00		1.000000e-08		2.000221e+00		
9.846008e-01		2.826879e+02		8.008545e-03		1.000000e+00		9.831274e-01			9.978781e-01			9.978781e-01			9.978781e-01			9.978781e-01			9.978781e-01			9.972209e-01			9.978781e-01			9.978781e-01			9.978781e-01			9.937174e-01			9.910764e-01			9.831274e-01			9.923164e-01		2.013082e-02		2.000221e+00		
1.994871e+00		2.826941e+02		1.373579e-02		1.000000e+00		9.854956e-01			9.941476e-01			9.941476e-01			9.941476e-01			9.941476e-01			9.941476e-01			9.919536e-01			9.941476e-01			9.941476e-01			9.932420e-01			9.925203e-01			9.906722e-01			9.798952e-01			9.753287e-01		2.109634e-02		2.000221e+00		
2.999682e+00		2.827059e+02		1.906111e-02		1.000000e+00		9.755247e-01			9.929624e-01			9.929624e-01			9.929624e-01			9.929624e-01			9.929624e-01			9.927173e-01			9.929624e-01			9.929624e-01			9.922235e-01			9.889102e-01			9.853945e-01			9.726367e-01			9.799680e-01		2.145175e-02		2.125234e+00		
3.991597e+00		2.827212e+02		2.531325e-02		1.000000e+00		9.671821e-01			9.923285e-01			9.923285e-01			9.923285e-01			9.923285e-01			9.923285e-01			9.918189e-01			9.923285e-01			9.923285e-01			9.913412e-01			9.890059e-01			9.840245e-01			9.586776e-01			9.852493e-01		2.147302e-02		2.000221e+00		
4.997729e+00		2.827436e+02		3.092859e-02		1.000000e+00		9.611631e-01			9.898998e-01			9.898998e-01			9.898998e-01			9.898998e-01			9.898998e-01			9.898998e-01			9.898998e-01			9.898998e-01			9.895369e-01			9.882490e-01			9.824804e-01			9.467146e-01			9.691877e-01		2.227394e-02		2.000221e+00		
5.987402e+00		2.827699e+02		3.740742e-02		1.000000e+00		9.557994e-01			9.935160e-01			9.935160e-01			9.935160e-01			9.935160e-01			9.935160e-01			9.928127e-01			9.935160e-01			9.935160e-01			9.935160e-01			9.863324e-01			9.833121e-01			9.359848e-01			9.832619e-01		2.188660e-02		1.875207e+00		
6.987161e+00		2.828038e+02		4.313500e-02		1.000000e+00		9.509223e-01			9.993379e-01			9.993379e-01			9.993379e-01			9.993379e-01			9.993379e-01			9.991257e-01			9.993379e-01			9.993379e-01			9.989711e-01			9.957478e-01			9.912157e-01			9.373509e-01			9.767780e-01		2.198129e-02		1.875207e+00		
7.980128e+00		2.828425e+02		4.908595e-02		1.000000e+00		9.579233e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.967337e-01			9.940886e-01			9.927202e-01			9.315101e-01			9.869733e-01		2.199905e-02		1.875207e+00		
8.981314e+00		2.828883e+02		5.515622e-02		1.000000e+00		9.595729e-01			1.002260e+00			1.002260e+00			1.002260e+00			1.002260e+00			1.002260e+00			1.000880e+00			1.002260e+00			1.002260e+00			1.002260e+00			1.000521e+00			9.974486e-01			9.426759e-01			9.876925e-01		2.181355e-02		1.875207e+00		
9.997450e+00		2.829414e+02		6.091913e-02		1.000000e+00		9.659925e-01			9.954768e-01			9.954768e-01			9.954768e-01			9.954768e-01			9.954768e-01			9.945964e-01			9.954768e-01			9.954768e-01			9.954768e-01			9.937943e-01			9.910637e-01			9.409912e-01			9.807060e-01		2.182524e-02		1.875207e+00		
1.098170e+01		2.829990e+02		6.690201e-02		1.000000e+00		9.640372e-01			9.975239e-01			9.975239e-01			9.975239e-01			9.975239e-01			9.975239e-01			9.954542e-01			9.975239e-01			9.975239e-01			9.975239e-01			9.953699e-01			9.924842e-01			9.495584e-01			9.831793e-01		2.178164e-02		2.000221e+00		
1.199273e+01		2.830649e+02		7.249211e-02		1.000000e+00		9.605720e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.914134e-01			9.882833e-01			9.838193e-01			9.404391e-01			9.800396e-01		2.189857e-02		1.875207e+00		
1.298296e+01		2.831354e+02		7.846164e-02		1.000000e+00		9.604315e-01			9.981460e-01			9.981460e-01			9.981460e-01			9.981460e-01			9.981460e-01			9.977862e-01			9.981460e-01			9.981460e-01			9.974250e-01			9.950532e-01			9.874729e-01			9.452701e-01			9.760469e-01		2.194956e-02		2.000221e+00		
1.397920e+01		2.832129e+02		8.380107e-02		1.000000e+00		9.558322e-01			1.000743e+00			1.000743e+00			1.000743e+00			1.000743e+00			1.000743e+00			9.982888e-01			1.000743e+00			1.000743e+00			1.000743e+00			9.967529e-01			9.905513e-01			9.456338e-01			9.733311e-01		2.228368e-02		2.125234e+00		
1.499622e+01		2.832975e+02		8.963942e-02		1.000000e+00		9.537905e-01			9.979913e-01			9.979913e-01			9.979913e-01			9.979913e-01			9.979913e-01			9.974283e-01			9.979913e-01			9.979913e-01			9.976283e-01			9.928298e-01			9.878057e-01			9.436102e-01			9.817391e-01		2.189793e-02		2.125234e+00		
1.598151e+01		2.833854e+02		9.479051e-02		1.000000e+00		9.527340e-01			9.933681e-01			9.933681e-01			9.933681e-01			9.933681e-01			9.933681e-01			9.931690e-01			9.933681e-01			9.933681e-01			9.930358e-01			9.866171e-01			9.823918e-01			9.401423e-01			9.752172e-01		2.200022e-02		2.375262e+00		
1.697974e+01		2.834797e+02		1.000634e-01		1.000000e+00		9.560444e-01			9.916570e-01			9.916570e-01			9.916570e-01			9.916570e-01			9.916570e-01			9.910091e-01			9.916570e-01			9.916570e-01			9.904789e-01			9.859398e-01			9.802198e-01			9.433360e-01			9.779220e-01		2.217818e-02		2.250248e+00		
1.798841e+01		2.835806e+02		1.052743e-01		1.000000e+00		9.569958e-01			1.003282e+00			1.003282e+00			1.003282e+00			1.003282e+00			1.003282e+00			9.996422e-01			1.003282e+00			1.003282e+00			9.977196e-01			9.925195e-01			9.830880e-01			9.425174e-01			9.737848e-01		2.187605e-02		2.250248e+00		
1.898009e+01		2.836847e+02		1.101029e-01		1.000000e+00		9.431755e-01			9.957254e-01			9.957254e-01			9.957254e-01			9.957254e-01			9.957254e-01			9.952036e-01			9.957254e-01			9.957254e-01			9.921777e-01			9.818767e-01			9.711057e-01			9.325950e-01			9.768823e-01		2.200581e-02		2.375262e+00		
1.999911e+01		2.837967e+02		1.150926e-01		1.000000e+00		9.367833e-01			1.003631e+00			1.003631e+00			1.003631e+00			1.003631e+00			1.003631e+00			9.985432e-01			1.003631e+00			1.003631e+00			9.962712e-01			9.859951e-01			9.700587e-01			9.255715e-01			9.683679e-01		2.214524e-02		2.500276e+00		
2.099878e+01		2.839110e+02		1.198861e-01		1.000000e+00		9.267589e-01			1.002178e+00			1.002178e+00			1.002178e+00			1.002178e+00			1.002178e+00			1.001217e+00			1.002178e+00			1.002178e+00			9.962607e-01			9.847730e-01			9.653814e-01			9.136640e-01			9.712566e-01		2.202596e-02		2.500276e+00		
2.199849e+01		2.840297e+02		1.244979e-01		1.000000e+00		9.149393e-01			1.002884e+00			1.002884e+00			1.002884e+00			1.002884e+00			1.002884e+00			1.000680e+00			1.002884e+00			1.002884e+00			9.974759e-01			9.825063e-01			9.659201e-01			9.050101e-01			9.787900e-01		2.230585e-02		2.625290e+00		
2.298233e+01		2.841508e+02		1.291230e-01		1.000000e+00		9.131386e-01			1.008585e+00			1.008585e+00			1.008585e+00			1.008585e+00			1.008585e+00			1.004277e+00			1.008585e+00			1.008585e+00			1.004182e+00			9.910216e-01			9.716670e-01			8.997446e-01			9.810492e-01		2.241020e-02		3.875427e+00		
2.399253e+01		2.842796e+02		1.338764e-01		1.000000e+00		9.264093e-01			1.010900e+00			1.010900e+00			1.010900e+00			1.010900e+00			1.010900e+00			1.007915e+00			1.010900e+00			1.010900e+00			1.007197e+00			9.959532e-01			9.729669e-01			8.992851e-01			9.791043e-01		2.258922e-02		4.125455e+00		
2.498300e+01		2.844104e+02		1.384431e-01		1.000000e+00		9.280761e-01			1.012273e+00			1.012273e+00			1.012273e+00			1.012273e+00			1.012273e+00			1.010372e+00			1.012273e+00			1.012273e+00			1.009794e+00			9.987138e-01			9.808476e-01			9.114722e-01			9.781591e-01		2.270272e-02		4.375483e+00		
2.598034e+01		2.845464e+02		1.430934e-01		1.000000e+00		9.254736e-01			1.013346e+00			1.013346e+00			1.013346e+00			1.013346e+00			1.013346e+00			1.009888e+00			1.013346e+00			1.013346e+00			1.011158e+00			9.988953e-01			9.814717e-01			9.069165e-01			9.821389e-01		2.263831e-02		4.500496e+00		
2.699849e+01		2.846895e+02		1.479924e-01		1.000000e+00		9.218293e-01			1.017459e+00			1.017459e+00			1.017459e+00			1.017459e+00			1.017459e+00			1.016180e+00			1.017459e+00			1.017459e+00			1.014213e+00			1.001803e+00			9.825129e-01			8.976453e-01			9.853077e-01		2.260101e-02		4.750524e+00		
2.799279e+01		2.848337e+02		1.528724e-01		1.000000e+00		9.359010e-01			1.024433e+00			1.024433e+00			1.024433e+00			1.024433e+00			1.024433e+00			1.019131e+00			1.024433e+00			1.024433e+00			1.021257e+00			1.009262e+00			9.938407e-01			8.966702e-01			9.902374e-01		2.251792e-02		5.125565e+00		
2.898423e+01		2.849820e+02		1.577749e-01		1.000000e+00		9.415910e-01			1.028624e+00			1.028624e+00			1.028624e+00			1.028624e+00			1.028624e+00			1.025016e+00			1.028624e+00			1.028624e+00			1.026008e+00			1.013086e+00			9.970408e-01			9.096180e-01			9.948857e-01		2.250419e-02		5.375593e+00		
2.999588e+01		2.851380e+02		1.627907e-01		1.000000e+00		9.325884e-01			1.036773e+00			1.036773e+00			1.036773e+00			1.036773e+00			1.036773e+00			1.034123e+00			1.036773e+00			1.036773e+00			1.034672e+00			1.023242e+00			1.001305e+00			9.016453e-01			1.005324e+00		2.247682e-02		5.500607e+00		
3.099998e+01		2.852978e+02		1.678435e-01		1.000000e+00		9.303365e-01			1.040538e+00			1.040538e+00			1.040538e+00			1.040538e+00			1.040538e+00			1.039465e+00			1.040538e+00			1.040538e+00			1.037232e+00			1.026247e+00			1.008182e+00			9.029063e-01			1.012145e+00		2.228097e-02		5.750634e+00		
3.199564e+01		2.854615e+02		1.727886e-01		1.000000e+00		9.309684e-01			1.052183e+00			1.052183e+00			1.052183e+00			1.052183e+00			1.052183e+00			1.049935e+00			1.052183e+00			1.052183e+00			1.048813e+00			1.036140e+00			1.011235e+00			9.031161e-01			1.023242e+00		2.209616e-02		6.000662e+00		
3.298132e+01		2.856287e+02		1.777090e-01		1.000000e+00		9.248407e-01			1.060376e+00			1.060376e+00			1.060376e+00			1.060376e+00			1.060376e+00			1.059550e+00			1.060376e+00			1.060376e+00			1.054461e+00			1.043923e+00			1.019151e+00			8.949029e-01			1.030102e+00		2.183649e-02		6.250689e+00		
3.398040e+01		2.858035e+02		1.827029e-01		1.000000e+00		9.130791e-01			1.063281e+00			1.063281e+00			1.063281e+00			1.063281e+00			1.063281e+00			1.060291e+00			1.063281e+00			1.063281e+00			1.059113e+00			1.046332e+00			1.021631e+00			8.908431e-01			1.033435e+00		2.176413e-02		6.500717e+00		
3.499871e+01		2.859868e+02		1.875704e-01		1.000000e+00		9.157174e-01			1.070128e+00			1.070128e+00			1.070128e+00			1.070128e+00			1.070128e+00			1.068483e+00			1.070128e+00			1.070128e+00			1.066234e+00			1.047790e+00			1.029479e+00			8.928832e-01			1.035932e+00		2.171767e-02		6.750745e+00		
3.599918e+01		2.861719e+02		1.921733e-01		1.000000e+00		9.192742e-01			1.073693e+00			1.073693e+00			1.073693e+00			1.073693e+00			1.073693e+00			1.072291e+00			1.073693e+00			1.073693e+00			1.070924e+00			1.057017e+00			1.038188e+00			8.845007e-01			1.042820e+00		2.167071e-02		7.000772e+00		
3.699088e+01		2.863602e+02		1.965128e-01		1.000000e+00		9.246979e-01			1.079469e+00			1.079469e+00			1.079469e+00			1.079469e+00			1.079469e+00			1.078537e+00			1.079469e+00			1.079469e+00			1.075955e+00			1.062279e+00			1.042412e+00			8.926671e-01			1.045290e+00		2.220833e-02		7.375813e+00		
3.797880e+01		2.865523e+02		2.006081e-01		1.000000e+00		9.151789e-01			1.081193e+00			1.081193e+00			1.081193e+00			1.081193e+00			1.081193e+00			1.077234e+00			1.081193e+00			1.081193e+00			1.077409e+00			1.066413e+00			1.049694e+00			8.803641e-01			1.052436e+00		2.255680e-02		7.625841e+00		
3.899862e+01		2.867549e+02		2.046908e-01		1.000000e+00		9.027737e-01			1.082062e+00			1.082062e+00			1.082062e+00			1.082062e+00			1.082062e+00			1.079879e+00			1.082062e+00			1.081844e+00			1.077563e+00			1.064260e+00			1.048297e+00			8.595289e-01			1.052375e+00		2.270562e-02		7.750855e+00		
3.999296e+01		2.869568e+02		2.085172e-01		1.000000e+00		9.090069e-01			1.089628e+00			1.089628e+00			1.089628e+00			1.089628e+00			1.089628e+00			1.088623e+00			1.089628e+00			1.089542e+00			1.085964e+00			1.074048e+00			1.050344e+00			8.703341e-01			1.057221e+00		2.245902e-02		8.000882e+00		
